%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 20.5.2015 )
		%Time.0 ( 08:51 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.35 release 20.06.2010 )
		%ElapsedTime_ms.0 ( 1200019 )
		%Paradigm.0 ( PlaceAvoidance )
		%ShockParameters.0 ( 300 300 1000 1000 )
			// %ShockParameters.0 ( EntranceLatency ShockDuration InterShockLatency OutsideRefractory )
		%ElapsedPath_m.0 ( 35,88 )
		%ArenaDiameter_m.0 ( 0.82 )
		%TrackerResolution_PixPerCM.0 ( 3.1220 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( ArenaFrame )
		%ReinforcedSector.0 ( 0 0 0.0000 1.2750  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
		%RoomTrackReinforcedSector.0 ( 135 60 0.0000 127.5000  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
		%ArenaTrackReinforcedSector.0 ( 0 0 0.0000 1.2750  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State CurrentLevel MotorState Flags FrameInfo )
			//Sectors indicate if the object is in a sector. Number is binary coded. Sectors = 0: no sector, Sectors = 1: room sector, Sectors: = 2 arena sector, Sectors: = 3 room and arena sector
			//State indicates the Avoidance state: OutsideSector = 0, EntranceLatency = 1, Shock = 2, InterShockLatency = 3, OutsideRefractory = 4, BadSpot = 5
			//MotorState indicates: NoMove = 0, MoveCW = positive, MoveCCW = negative
			//ShockLevel indicates the level of shock current: NoShock = 0, CurrentLevel = other_values
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	56	226	91	0	0	0	3	*	3
2	96	225	90	0	0	0	3	*	3
3	136	225	90	0	0	0	3	*	3
4	176	224	89	0	0	0	3	*	3
5	216	224	89	0	0	0	3	*	3
6	256	223	89	0	0	0	3	*	3
7	296	222	89	0	0	0	3	*	3
8	336	222	89	0	0	0	3	*	3
9	376	222	88	0	0	0	3	*	3
10	416	221	88	0	0	0	3	*	3
11	456	221	87	0	0	0	3	*	3
12	496	220	87	0	0	0	3	*	3
13	536	219	87	0	0	0	3	*	3
14	576	219	86	0	0	0	3	*	3
15	616	217	86	0	0	0	3	*	3
16	656	215	86	0	0	0	3	*	3
17	696	213	86	0	0	0	3	*	3
18	736	212	86	0	0	0	3	*	3
19	776	211	85	0	0	0	3	*	3
20	816	212	86	0	0	0	3	*	3
21	856	212	86	0	0	0	3	*	3
22	896	211	86	0	0	0	3	*	3
23	936	210	86	0	0	0	3	*	3
24	976	209	86	0	0	0	3	*	3
25	1016	209	85	0	0	0	3	*	3
26	1056	208	86	0	0	0	3	*	3
27	1096	208	86	0	0	0	3	*	3
28	1136	208	86	0	0	0	3	*	3
29	1176	209	87	0	0	0	3	*	3
30	1216	211	87	0	0	0	3	*	3
31	1256	211	87	0	0	0	3	*	3
32	1295	212	87	0	0	0	3	*	3
33	1335	212	87	0	0	0	3	*	3
34	1375	212	86	0	0	0	3	*	3
35	1415	214	86	0	0	0	3	*	3
36	1455	214	86	0	0	0	3	*	3
37	1495	214	86	0	0	0	3	*	3
38	1535	215	85	0	0	0	3	*	3
39	1575	216	86	0	0	0	3	*	3
40	1615	214	85	0	0	0	3	*	3
41	1655	212	84	0	0	0	3	*	3
42	1695	212	83	0	0	0	3	*	3
43	1735	211	83	0	0	0	3	*	3
44	1775	211	83	0	0	0	3	*	3
45	1815	210	83	0	0	0	3	*	3
46	1855	209	82	0	0	0	3	*	3
47	1895	209	82	0	0	0	3	*	3
48	1935	209	82	0	0	0	3	*	3
49	1975	209	82	0	0	0	3	*	3
50	2015	209	82	0	0	0	3	*	3
51	2055	208	83	0	0	0	3	*	3
52	2095	208	82	0	0	0	3	*	3
