%%BEGIN_HEADER
	%%BEGIN DATABASE_INFORMATION
		%Date.0 ( 13.5.2015 )
		%Time.0 ( 08:52 )
	%%END DATABASE_INFORMATION
	%%BEGIN SETUP_INFORMATION
		%TrackerVersion.0 ( Tracker version 2.35 release 20.06.2010 )
		%ElapsedTime_ms.0 ( 1200029 )
		%Paradigm.0 ( PlaceAvoidance )
		%ShockParameters.0 ( 300 300 1000 1000 )
			// %ShockParameters.0 ( EntranceLatency ShockDuration InterShockLatency OutsideRefractory )
		%ElapsedPath_m.0 ( 53,74 )
		%ArenaDiameter_m.0 ( 0.82 )
		%TrackerResolution_PixPerCM.0 ( 3.1220 )
		%ArenaCenterXY.0 ( 127.5 127.5 )
		%Frame.0 ( ArenaFrame )
		%ReinforcedSector.0 ( 0 0 0.0000 1.2750  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
		%RoomTrackReinforcedSector.0 ( 135 60 0.0000 127.5000  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
		%ArenaTrackReinforcedSector.0 ( 0 0 0.0000 1.2750  )
			//%ReinforcedSector.0 ( CenterAngle Width InnerRadius OuterRadius )
	%%END SETUP_INFORMATION
	%%BEGIN RECORD_FORMAT
		%Sample.0 ( FrameCount 1msTimeStamp RoomX RoomY Sectors State CurrentLevel MotorState Flags FrameInfo )
			//Sectors indicate if the object is in a sector. Number is binary coded. Sectors = 0: no sector, Sectors = 1: room sector, Sectors: = 2 arena sector, Sectors: = 3 room and arena sector
			//State indicates the Avoidance state: OutsideSector = 0, EntranceLatency = 1, Shock = 2, InterShockLatency = 3, OutsideRefractory = 4, BadSpot = 5
			//MotorState indicates: NoMove = 0, MoveCW = positive, MoveCCW = negative
			//ShockLevel indicates the level of shock current: NoShock = 0, CurrentLevel = other_values
			//FrameInfo indicates succesfuly tracked spots: ReferencePoint * 2^0 + Spot0 * 2^(1+0) + Spot1 * 2^(1+1) + Spot2 * 2^(1+2) .... 
	%%END RECORD_FORMAT
%%END_HEADER
1	50	208	56	0	0	0	3	*	3
2	90	208	56	0	0	0	3	*	3
3	130	208	56	0	0	0	3	*	3
4	170	208	56	0	0	0	3	*	3
5	210	208	56	0	0	0	3	*	3
6	250	209	56	0	0	0	3	*	3
7	290	208	56	0	0	0	3	*	3
8	330	208	56	0	0	0	3	*	3
9	370	208	56	0	0	0	3	*	3
10	410	208	56	0	0	0	3	*	3
11	450	208	56	0	0	0	3	*	3
12	490	208	56	0	0	0	3	*	3
13	530	208	56	0	0	0	3	*	3
14	570	208	56	0	0	0	3	*	3
15	610	209	56	0	0	0	3	*	3
16	650	208	56	0	0	0	3	*	3
17	690	208	56	0	0	0	3	*	3
18	730	208	57	0	0	0	3	*	3
19	770	209	57	0	0	0	3	*	3
20	810	209	57	0	0	0	3	*	3
21	850	209	58	0	0	0	3	*	3
22	890	209	58	0	0	0	3	*	3
23	930	210	58	0	0	0	3	*	3
24	970	211	59	0	0	0	3	*	3
25	1010	211	59	0	0	0	3	*	3
26	1050	211	59	0	0	0	3	*	3
27	1090	211	60	0	0	0	3	*	3
28	1130	211	60	0	0	0	3	*	3
29	1170	211	60	0	0	0	3	*	3
30	1210	211	60	0	0	0	3	*	3
31	1250	211	60	0	0	0	3	*	3
32	1290	211	60	0	0	0	3	*	3
33	1330	211	61	0	0	0	3	*	3
34	1370	211	60	0	0	0	3	*	3
35	1410	211	61	0	0	0	3	*	3
36	1450	212	62	0	0	0	3	*	3
37	1490	212	63	0	0	0	3	*	3
38	1530	212	65	0	0	0	3	*	3
39	1570	212	65	0	0	0	3	*	3
40	1610	212	66	0	0	0	3	*	3
41	1650	212	65	0	0	0	3	*	3
42	1690	212	66	0	0	0	3	*	3
43	1730	212	66	0	0	0	3	*	3
44	1770	213	66	0	0	0	3	*	3
45	1810	213	67	0	0	0	3	*	3
46	1850	212	68	0	0	0	3	*	3
47	1890	212	68	0	0	0	3	*	3
48	1930	212	69	0	0	0	3	*	3
49	1970	212	69	0	0	0	3	*	3
50	2010	212	69	0	0	0	3	*	3
51	2050	212	70	0	0	0	3	*	3
52	2090	212	70	0	0	0	3	*	3
53	2130	213	70	0	0	0	3	*	3
54	2170	212	70	0	0	0	3	*	3
55	2210	213	71	0	0	0	3	*	3
56	2250	213	71	0	0	0	3	*	3
57	2290	213	71	0	0	0	3	*	3
58	2330	213	71	0	0	0	3	*	3
59	2370	214	71	0	0	0	3	*	3
60	2410	213	71	0	0	0	3	*	3
61	2450	213	71	0	0	0	3	*	3
62	2490	213	71	0	0	0	3	*	3
63	2530	213	71	0	0	0	3	*	3
64	2570	213	71	0	0	0	3	*	3
65	2610	214	71	0	0	0	3	*	3
66	2650	213	71	0	0	0	3	*	3
67	2690	213	70	0	0	0	3	*	3
68	2730	213	70	0	0	0	3	*	3
69	2770	212	70	0	0	0	3	*	3
